1478780767181, 1478780772596,686,687,687,686,688,687,686,688,686,688
1478780782181, 1478780783279,686,686,689,689,687,689,687,688,687,688
1478780797181, 1478780798283,688,688,688,687,688,688,687,688,688,687
1478780812181, 1478780815477,690,689,688,689,688,690,688,690,688,690
1478780827181, 1478780828287,690,688,691,688,690,688,690,688,688,690
1478780842181, 1478780843291,689,691,689,689,691,689,689,690,689,690
1478780857181, 1478780858264,691,691,691,690,691,690,690,690,692,690
1478780872181, 1478780873281,692,691,692,692,690,691,692,691,693,692
1478780887181, 1478780888253,691,692,692,693,692,692,692,691,692,692
1478780902181, 1478780903283,692,693,692,692,693,692,693,694,693,693
1478780917181, 1478780918265,693,694,692,693,694,693,692,694,692,694
1478780932181, 1478780933284,693,694,693,694,694,693,693,694,693,695
1478780947181, 1478780948293,694,694,694,696,694,694,695,694,695,695
1478780962181, 1478780963273,695,695,696,695,695,695,695,696,695,696
1478780977181, 1478780978300,695,695,697,696,697,695,697,695,695,697
1478780992182, 1478780993286,696,695,697,697,696,697,696,697,696,696
1478781007181, 1478781008258,698,697,697,696,698,696,698,696,697,697
1478781022181, 1478781023276,697,697,698,697,697,697,697,698,698,697
1478781037181, 1478781038258,697,698,697,697,697,698,697,698,697,698
1478781052181, 1478781053258,698,699,698,699,697,699,698,700,698,699
1478781067181, 1478781068266,700,699,698,699,699,699,699,700,699,698
1478781082181, 1478781083295,700,698,699,699,700,699,698,699,700,698
1478781097181, 1478781098273,699,700,699,700,699,700,700,699,700,699
1478781112181, 1478781113299,700,700,700,700,700,700,700,701,700,700
1478781127181, 1478781128278,700,702,701,701,702,701,702,701,701,700
1478781142181, 1478781143268,700,702,701,701,702,701,701,701,700,702
1478781157181, 1478781158259,702,703,701,702,701,701,702,702,703,702
1478781172181, 1478781173273,702,702,703,703,702,703,703,703,702,703
1478781187181, 1478781188276,704,704,702,702,703,702,703,702,703,704
1478781202181, 1478781203269,703,704,704,704,703,704,704,703,703,703
1478781217181, 1478781218270,705,704,703,704,703,705,704,704,705,704
1478781232181, 1478781233253,706,704,705,704,705,705,704,705,704,706
1478781247181, 1478781248301,705,705,705,704,706,706,706,705,707,705
1478781262181, 1478781263275,706,705,705,707,705,706,706,706,705,706
1478781277181, 1478781278272,706,705,707,706,707,706,707,706,707,706
1478781292181, 1478781293285,706,706,707,706,708,707,706,707,707,707
1478781307181, 1478781308284,707,707,706,707,708,708,707,707,707,707
1478781322181, 1478781323261,708,709,708,707,709,708,707,709,707,709
1478781337181, 1478781338261,709,709,707,708,709,708,708,709,708,709
1478781352181, 1478781353270,709,710,709,710,708,709,708,709,709,708
1478781367181, 1478781368282,709,709,708,710,709,709,709,709,711,708
1478781382181, 1478781383265,710,709,711,709,710,709,711,710,711,710
1478781397181, 1478781398299,711,711,711,711,712,710,710,711,710,712
1478781412181, 1478781413252,710,712,710,712,710,711,710,711,712,710
1478781427181, 1478781428270,712,711,711,711,711,712,710,713,710,712
1478781442181, 1478781443259,711,712,711,712,711,711,712,713,711,712
1478781457181, 1478781458275,713,711,713,711,712,713,711,713,713,712
1478781472181, 1478781473275,712,712,712,713,712,712,714,712,713,713
1478781487181, 1478781488277,713,714,712,713,713,713,714,712,713,714
1478781502181, 1478781503260,714,714,715,714,714,713,715,713,714,714
1478781517181, 1478781518270,715,714,713,715,713,715,714,714,714,714
1478781532181, 1478781533263,715,715,714,715,714,715,714,715,715,714
1478781547181, 1478781548263,716,714,714,716,714,715,714,714,716,714
1478781562181, 1478781564265,716,715,716,716,715,716,714,716,714,715
